idstate,year,txrate,name,aland,ycoord,xcoord,land,state,price,pop,pop16,cpi,ndi,sales,pimin,comp,ppp,spp,mppp,ipc,ncom,lnprice,lnsales,lncomp,lnndi,lntxrate,lnland,lnpop,lnpop16,lncpi,lnminp,lnsales_lag,lnprice_lag,lnndi_lag,lncomp_lag,lntxrate_lag,lnland_lag,lnpop_lag,lnpop16_lag,lncpi_lag
NE,69,.079999998,Nebraska,199000000000,41.543812,-99.812325,76823.695,28,32.900002,1449,1018.4,36.700001,3106.8921,108.4,29.9,3269,.89645779,154.2337,.8147139,84.656464,89.07357,-.1093041,5.0384688,4.4894629,4.438601,-2.5257289,11.24927,7.2786288,6.9259882,3.602777,-.2049183,5.0531902,-.047067501,4.3883858,4.4358668,-2.5257289,11.24927,7.2813859,6.9241199,3.5496171
NE,70,.079999998,Nebraska,199000000000,41.543812,-99.812325,76823.695,28,33.900002,1483,1059.1,38.799999,3295.8315,108.1,34.099998,3597,.87371141,151.3665,.87886602,84.944107,92.706177,-.13500521,5.0197039,4.5294352,4.4419942,-2.5257289,11.24927,7.3018222,6.9651752,3.6584201,-.1291229,5.0384688,-.1093041,4.438601,4.4894629,-2.5257289,11.24927,7.2786288,6.9259882,3.602777
NE,71,.13,Nebraska,199000000000,41.543812,-99.812325,76823.695,28,34.700001,1505,1084.3,40.5,3540.3416,108.6,34.400002,3890,.85679013,150.7359,.84938282,87.41584,96.049393,-.15456229,5.0155301,4.5648618,4.4706759,-2.040221,11.24927,7.3165479,6.9886899,3.7013021,-.16324539,5.0197039,-.13500521,4.4419942,4.5294352,-2.5257289,11.24927,7.3018222,6.9651752,3.6584201
NE,72,.13,Nebraska,199000000000,41.543812,-99.812325,76823.695,28,41.099998,1520,1104.7,41.799999,3919.2307,104.9,34.400002,4252,.9832536,144.336,.82296658,93.761513,101.7225,-.016888199,4.9721441,4.6222482,4.5407538,-2.040221,11.24927,7.3264661,7.007329,3.7328961,-.1948397,5.0155301,-.15456229,4.4706759,4.5648618,-2.040221,11.24927,7.3165479,6.9886899,3.7013021
NE,73,.13,Nebraska,199000000000,41.543812,-99.812325,76823.695,28,41.200001,1531,1123.1,44.400002,4689.1338,106.6,34.400002,4789,.92792791,145.31619,.77477479,105.6111,107.8604,-.074801199,4.9789119,4.6808381,4.6597638,-2.040221,11.24927,7.3336759,7.0238481,3.7932401,-.25518289,4.9721441,-.016888199,4.5407538,4.6222482,-2.040221,11.24927,7.3264661,7.007329,3.7328961
NE,74,.13,Nebraska,199000000000,41.543812,-99.812325,76823.695,28,42,1541,1141.5,49.299999,4679.0303,110.5,35.799999,5381,.85192698,149.17261,.72616631,94.90934,109.1481,-.16025449,5.0051041,4.6927061,4.5529218,-2.040221,11.24927,7.3401871,7.0400991,3.8979239,-.31997621,4.9789119,-.074801199,4.6597638,4.6808381,-2.040221,11.24927,7.3336759,7.0238481,3.7932401
NE,75,.13,Nebraska,199000000000,41.543812,-99.812325,76823.695,28,44.599998,1546,1155,53.799999,5349.917,114.1,38.599998,5813,.82899618,152.7261,.71747208,99.440826,108.0483,-.1875397,5.028646,4.682579,4.5995631,-2.040221,11.24927,7.3434262,7.051856,3.9852729,-.33202121,5.0051041,-.16025449,4.5529218,4.6927061,-2.040221,11.24927,7.3401871,7.0400991,3.8979239
NE,76,.13,Nebraska,199000000000,41.543812,-99.812325,76823.695,28,46.799999,1555,1171.5,56.900002,5448.9331,118.1,42.599998,6562,.82249558,156.761,.74868178,95.763321,115.3251,-.1954122,5.0547218,4.747756,4.5618801,-2.040221,11.24927,7.3492308,7.06604,4.041296,-.2894412,5.028646,-.1875397,4.5995631,4.682579,-2.040221,11.24927,7.3434262,7.051856,3.9852729
NE,77,.13,Nebraska,199000000000,41.543812,-99.812325,76823.695,28,48.099998,1561,1184.1,60.599998,5813.6772,117.7,43.400002,7250,.79372942,155.164,.71617168,95.935272,119.637,-.2310127,5.0444832,4.784462,4.563673,-2.040221,11.24927,7.3530822,7.0767379,4.1042948,-.33383539,5.0547218,-.1954122,4.5618801,4.747756,-2.040221,11.24927,7.3492308,7.06604,4.041296
NE,78,.13,Nebraska,199000000000,41.543812,-99.812325,76823.695,28,53.599998,1569,1197.7,65.199997,6579.5391,117.4,49.799999,8094,.82208592,153.7953,.76380372,100.9132,124.1411,-.19591039,5.0356231,4.8214188,4.6142612,-2.040221,11.24927,7.3581939,7.0881581,4.1774588,-.26944441,5.0444832,-.2310127,4.563673,4.784462,-2.040221,11.24927,7.3530822,7.0767379,4.1042948
NE,79,.13,Nebraska,199000000000,41.543812,-99.812325,76823.695,28,55.400002,1574,1205.4,72.599998,7449.4688,116.1,51.700001,9105,.76308542,151.60229,.71212119,102.6098,125.4132,-.2703853,5.0212612,4.831614,4.6309328,-2.040221,11.24927,7.3613749,7.0945668,4.284965,-.3395071,5.0356231,-.19591039,4.6142612,4.8214188,-2.040221,11.24927,7.3581939,7.0881581,4.1774588
NE,80,.13,Nebraska,199000000000,41.543812,-99.812325,76823.695,28,59.5,1570,1194.8,82.400002,7640.4287,116.3,55.299999,9950,.72208738,152.8214,.67111647,92.723648,120.7524,-.32560909,5.0292702,4.7937422,4.529624,-2.040221,11.24927,7.3588309,7.0857339,4.4115849,-.39881259,5.0212612,-.2703853,4.6309328,4.831614,-2.040221,11.24927,7.3613749,7.0945668,4.284965
NE,81,.13,Nebraska,199000000000,41.543812,-99.812325,76823.695,28,60.900002,1577,1199.6,90.900002,8947.8496,117,55.900002,10797,.669967,153.80881,.6149615,98.436188,118.7789,-.40052679,5.0357099,4.7772641,4.5894079,-2.040221,11.24927,7.3632798,7.0897441,4.5097599,-.48619559,5.0292702,-.32560909,4.529624,4.7937422,-2.040221,11.24927,7.3588309,7.0857339,4.4115849
NE,82,.18000001,Nebraska,199000000000,41.543812,-99.812325,76823.695,28,69.699997,1586,1205.4,96.5,9097.3848,117.1,64.300003,11325,.72227979,154.07381,.66632128,94.273407,117.3575,-.32534271,5.0374322,4.7652249,4.5461988,-1.714798,11.24927,7.3689699,7.0945668,4.5695429,-.4059833,5.0357099,-.40052679,4.5894079,4.7772641,-2.040221,11.24927,7.3632798,7.0897441,4.5097599
NE,83,.18000001,Nebraska,199000000000,41.543812,-99.812325,76823.695,28,83.699997,1597,1212.2,99.599998,9525.7822,110.8,71,11838,.84036142,145.97231,.71285141,95.640388,118.8554,-.17392319,4.983417,4.7779078,4.560595,-1.714798,11.24927,7.3758821,7.1001921,4.601162,-.33848229,5.0374322,-.32534271,4.5461988,4.7652249,-1.714798,11.24927,7.3689699,7.0945668,4.5695429
NE,84,.18000001,Nebraska,199000000000,41.543812,-99.812325,76823.695,28,94.800003,1606,1220.9,103.9,10599.807,107.7,81.699997,12912,.9124158,141.6711,.78633302,102.0193,124.2733,-.091659501,4.9535079,4.822484,4.6251621,-1.714798,11.24927,7.3815022,7.1073442,4.6434288,-.240375,4.983417,-.17392319,4.560595,4.7779078,-1.714798,11.24927,7.3758821,7.1001921,4.601162
NE,85,.18000001,Nebraska,199000000000,41.543812,-99.812325,76823.695,28,95.800003,1604,1221.9,107.6,11166.625,105.1,87.400002,13626,.89033461,137.96581,.81226772,103.779,126.6357,-.1161579,4.9270058,4.8413138,4.6422639,-1.714798,11.24927,7.3802562,7.1081619,4.678421,-.20792539,4.9535079,-.091659501,4.6251621,4.822484,-1.714798,11.24927,7.3815022,7.1073442,4.6434288
NE,86,.23,Nebraska,199000000000,41.543812,-99.812325,76823.695,28,104,1598,1220,109.6,11542.483,103.1,97.800003,14107,.94890511,135.0441,.89233577,105.3146,128.7135,-.052446499,4.905602,4.8575888,4.6569519,-1.469676,11.24927,7.3765082,7.106606,4.6968369,-.1139127,4.9270058,-.1161579,4.6422639,4.8413138,-1.714798,11.24927,7.3802562,7.1081619,4.678421
NE,87,.23,Nebraska,199000000000,41.543812,-99.812325,76823.695,28,113.7,1594,1219,113.6,11983.005,101.3,102.7,14844,1.00088,132.4628,.90404928,105.4842,130.66901,.00087990001,4.886302,4.8726678,4.6585612,-1.469676,11.24927,7.374002,7.1057858,4.7326841,-.1008714,4.905602,-.052446499,4.6569519,4.8575888,-1.469676,11.24927,7.3765082,7.106606,4.6968369
NE,88,.27000001,Nebraska,199000000000,41.543812,-99.812325,76823.695,28,123.3,1602,1227,118.3,12567,92.900002,112.9,15851,1.0422651,121.2924,.95435327,106.2299,133.9899,.041396599,4.7982039,4.8977642,4.665606,-1.309333,11.24927,7.3790078,7.1123281,4.7732239,-.046721298,4.886302,.00087990001,4.6585612,4.8726678,-1.469676,11.24927,7.374002,7.1057858,4.7326841
NE,89,.27000001,Nebraska,199000000000,41.543812,-99.812325,76823.695,28,139.3,1611,1232,124,13268,93.800003,118.6,16825,1.123387,122.6557,.95645159,107,135.6855,.1163483,4.809381,4.9103398,4.6728292,-1.309333,11.24927,7.3846102,7.116394,4.820282,-.044525102,4.7982039,.041396599,4.665606,4.8977642,-1.309333,11.24927,7.3790078,7.1123281,4.7732239
NE,90,.27000001,Nebraska,199000000000,41.543812,-99.812325,76823.695,28,143.39999,1614.1,1234.3,130.7,15153,89.900002,129.10001,18191,1.097169,117.5627,.98775828,115.9373,139.1813,.092733301,4.7669721,4.9357781,4.7530489,-1.309333,11.24927,7.3865328,7.118259,4.8729048,-.0123173,4.809381,.1163483,4.6728292,4.9103398,-1.309333,11.24927,7.3846102,7.116394,4.820282
NE,91,.27000001,Nebraska,199000000000,41.543812,-99.812325,76823.695,28,152.2,1629.4,1244.7,136.2,15466,92.400002,127,19149,1.117474,120.9581,.93245232,113.5536,140.5947,.1110711,4.795444,4.9458809,4.732275,-1.309333,11.24927,7.395967,7.1266499,4.914124,-.069937304,4.7669721,.092733301,4.7530489,4.9357781,-1.309333,11.24927,7.3865328,7.118259,4.8729048
NE,92,.27000001,Nebraska,199000000000,41.543812,-99.812325,76823.695,28,169.5,1642.7,1255.1,140.3,16992,90.599998,153.10001,20337,1.208125,118.5791,1.091233,121.1119,144.9537,.18907,4.7755799,4.9764142,4.7967148,-1.309333,11.24927,7.4040971,7.1349711,4.9437828,.087308399,4.795444,.1110711,4.732275,4.9458809,-1.309333,11.24927,7.395967,7.1266499,4.914124
NV,63,.07,Nevada,284300000000,39.331093,-116.61515,109781.25,29,29.9,391,263.20001,30.6,2836.8369,212.7,23.9,1022,.97712421,315.9791,.78104568,92.707077,33.398689,-.0231416,5.7556758,3.508517,4.5294452,-2.65926,11.60625,5.968708,5.5729141,3.421,-.2471216,,,,,,,,,
NV,64,.07,Nevada,284300000000,39.331093,-116.61515,109781.25,29,29.5,418,280.60001,31,2919.303,206.3,24,1109,.95161289,307.3179,.77419353,94.171066,35.774189,-.049596999,5.7278829,3.5772271,4.5451131,-2.65926,11.60625,6.035481,5.63693,3.4339869,-.2559334,5.7556758,-.0231416,4.5294452,3.508517,-2.65926,11.60625,5.968708,5.5729141,3.421
NV,65,.07,Nevada,284300000000,39.331093,-116.61515,109781.25,29,29.700001,434,289.29999,31.5,3016.0632,192.7,24.200001,1176,.94285709,289.08331,.76825398,95.748039,37.333328,-.058840498,5.6667151,3.6198871,4.5617199,-2.65926,11.60625,6.0730438,5.6674638,3.4499879,-.26363489,5.7278829,-.049596999,4.5451131,3.5772271,-2.65926,11.60625,6.035481,5.63693,3.4339869
NV,66,.07,Nevada,284300000000,39.331093,-116.61515,109781.25,29,29.9,435,287.29999,32.400002,3160.1042,184,25.5,1244,.92283952,278.59381,.78703701,97.534081,38.395061,-.080300003,5.629755,3.647929,4.5802021,-2.65926,11.60625,6.075346,5.6605272,3.478158,-.23948,5.6667151,-.058840498,4.5617199,3.6198871,-2.65926,11.60625,6.0730438,5.6674638,3.4499879
NV,67,.07,Nevada,284300000000,39.331093,-116.61515,109781.25,29,30.200001,436,287.29999,33.400002,3332.7334,175.8,26,1315,.90419161,266.7901,.7784431,99.782433,39.37125,-.100714,5.586462,3.6730361,4.6029921,-2.65926,11.60625,6.077642,5.6605272,3.5085559,-.2504594,5.629755,-.080300003,4.5802021,3.647929,-2.65926,11.60625,6.075346,5.6605272,3.478158
NV,68,.07,Nevada,284300000000,39.331093,-116.61515,109781.25,29,32.799999,449,296,34.799999,3639.5078,189.7,31.299999,1496,.94252872,287.75439,.89942533,104.5836,42.98851,-.059188899,5.662107,3.7609329,4.6499858,-2.65926,11.60625,6.1070228,5.6903601,3.5496171,-.1059993,5.586462,-.100714,4.6029921,3.6730361,-2.65926,11.60625,6.077642,5.6605272,3.5085559
NV,69,.07,Nevada,284300000000,39.331093,-116.61515,109781.25,29,33.299999,457,302.79999,36.700001,3897.9019,198.60001,31.9,1725,.90735692,299.73651,.86920983,106.2099,47.00272,-.0972194,5.7029042,3.8502059,4.6654172,-2.65926,11.60625,6.1246829,5.7130718,3.602777,-.1401708,5.662107,-.059188899,4.6499858,3.7609329,-2.65926,11.60625,6.1070228,5.6903601,3.5496171
NV,70,.1,Nevada,284300000000,39.331093,-116.61515,109781.25,29,38.900002,488,341.29999,38.799999,4377.3052,189.5,33.799999,1919,1.0025769,270.95221,.87113398,112.8171,49.458759,.0025740999,5.601943,3.901139,4.725769,-2.3025849,11.60625,6.1903148,5.8327618,3.6584201,-.13795941,5.7029042,-.0972194,4.6654172,3.8502059,-2.65926,11.60625,6.1246829,5.7130718,3.602777
NV,71,.1,Nevada,284300000000,39.331093,-116.61515,109781.25,29,44,514,361.60001,40.5,4597.2148,190.5,33.599998,2129,1.0864201,270.78809,.8296296,113.5115,52.567902,.082887597,5.601337,3.962106,4.731904,-2.3025849,11.60625,6.2422228,5.8905392,3.7013021,-.18677589,5.601943,.0025740999,4.725769,3.901139,-2.3025849,11.60625,6.1903148,5.8327618,3.6584201
NV,72,.1,Nevada,284300000000,39.331093,-116.61515,109781.25,29,40.599998,535,380.89999,41.799999,4786.3374,198.60001,33.700001,2359,.97129178,278.9472,.80622011,114.5057,56.43541,-.0291283,5.631022,4.0330968,4.740624,-2.3025849,11.60625,6.2822671,5.9425368,3.7328961,-.21539851,5.601337,.082887597,4.731904,3.962106,-2.3025849,11.60625,6.2422228,5.8905392,3.7013021
NV,73,.1,Nevada,284300000000,39.331093,-116.61515,109781.25,29,40.299999,551,395.29999,44.400002,5256.9443,201.5,36.299999,2722,.90765762,280.86639,.81756753,118.3996,61.306301,-.096887998,5.6378789,4.1158829,4.774065,-2.3025849,11.60625,6.3117352,5.9796448,3.7932401,-.2014218,5.631022,-.0291283,4.740624,4.0330968,-2.3025849,11.60625,6.2822671,5.9425368,3.7328961
NV,74,.1,Nevada,284300000000,39.331093,-116.61515,109781.25,29,41.900002,573,414.60001,49.299999,5525.2344,204.7,37.799999,3000,.84989858,282.90659,.7667343,112.0737,60.851929,-.1626382,5.6451168,4.1084442,4.7191572,-2.3025849,11.60625,6.3508859,6.0273142,3.8979239,-.26561499,5.6378789,-.096887998,4.774065,4.1158829,-2.3025849,11.60625,6.3117352,5.9796448,3.7932401
NV,75,.1,Nevada,284300000000,39.331093,-116.61515,109781.25,29,44.5,590,431,53.799999,6103.5972,205.2,40.299999,3336,.82713747,280.90021,.74907058,113.4498,62.007431,-.1897843,5.638,4.127254,4.73136,-2.3025849,11.60625,6.3801231,6.0661082,3.9852729,-.28892201,5.6451168,-.1626382,4.7191572,4.1084442,-2.3025849,11.60625,6.3508859,6.0273142,3.8979239
NV,76,.1,Nevada,284300000000,39.331093,-116.61515,109781.25,29,44.900002,610,450.29999,56.900002,6572.0054,201.39999,42.5,3810,.78910369,272.827,.7469244,115.501,66.959579,-.2368575,5.6088381,4.2040892,4.749279,-2.3025849,11.60625,6.4134588,6.1099138,4.041296,-.29179129,5.638,-.1897843,4.73136,4.127254,-2.3025849,11.60625,6.3801231,6.0661082,3.9852729
NV,77,.1,Nevada,284300000000,39.331093,-116.61515,109781.25,29,49.299999,634,472.5,60.599998,7269.1196,190.8,44.700001,4481,.81353128,256.0152,.73762381,119.9525,73.943893,-.2063708,5.5452371,4.3033071,4.787096,-2.3025849,11.60625,6.4520488,6.1580381,4.1042948,-.30432129,5.6088381,-.2368575,4.749279,4.2040892,-2.3025849,11.60625,6.4134588,6.1099138,4.041296
NV,78,.1,Nevada,284300000000,39.331093,-116.61515,109781.25,29,54.299999,666,500.39999,65.199997,8207.0352,187,49.5,5495,.83282208,248.8849,.75920248,125.8748,84.279137,-.18293519,5.5169911,4.434134,4.835288,-2.3025849,11.60625,6.5012898,6.2154078,4.1774588,-.2754868,5.5452371,-.2063708,4.787096,4.3033071,-2.3025849,11.60625,6.4520488,6.1580381,4.1042948
NV,79,.1,Nevada,284300000000,39.331093,-116.61515,109781.25,29,57.099998,702,530.29999,72.599998,9016.3027,183.3,53.700001,6437,.78650129,242.6487,.73966938,124.1915,88.66391,-.24016079,5.4916148,4.4848528,4.821825,-2.3025849,11.60625,6.5539341,6.2734432,4.284965,-.30155191,5.5169911,-.18293519,4.835288,4.434134,-2.3025849,11.60625,6.5012898,6.2154078,4.1774588
NV,80,.1,Nevada,284300000000,39.331093,-116.61515,109781.25,29,63.099998,799,616.20001,82.400002,9886.0469,177.7,56.400002,7388,.76577669,230.41589,.684466,119.9763,89.660187,-.26686469,5.4398861,4.496027,4.7872939,-2.3025849,11.60625,6.6833611,6.4235721,4.4115849,-.3791163,5.4916148,-.24016079,4.821825,4.4848528,-2.3025849,11.60625,6.5539341,6.2734432,4.284965
NV,81,.1,Nevada,284300000000,39.331093,-116.61515,109781.25,29,63.299999,845,651.79999,90.900002,10682.12,171.89999,59.200001,8346,.69636959,222.85291,.65126508,117.5151,91.815178,-.3618747,5.4065118,4.5197778,4.7665672,-2.3025849,11.60625,6.739336,6.4797382,4.5097599,-.4288384,5.4398861,-.26686469,4.7872939,4.496027,-2.3025849,11.60625,6.6833611,6.4235721,4.4115849
NV,82,.1,Nevada,284300000000,39.331093,-116.61515,109781.25,29,71.599998,881,680.79999,96.5,10913.025,165.10001,67.599998,8661,.74196893,213.6503,.70051807,113.0883,89.751297,-.298448,5.3643398,4.4970431,4.728169,-2.3025849,11.60625,6.7810578,6.5232692,4.5695429,-.35593501,5.4065118,-.3618747,4.7665672,4.5197778,-2.3025849,11.60625,6.739336,6.4797382,4.5097599
NV,83,.1,Nevada,284300000000,39.331093,-116.61515,109781.25,29,81.900002,891,689.40002,99.599998,11571.655,159.2,76.5,9109,.82228923,205.75459,.76807231,116.1813,91.455833,-.1956632,5.326684,4.5158558,4.7551522,-2.3025849,11.60625,6.792345,6.5358219,4.601162,-.2638714,5.3643398,-.298448,4.728169,4.4970431,-2.3025849,11.60625,6.7810578,6.5232692,4.5695429
NV,84,.15000001,Nevada,284300000000,39.331093,-116.61515,109781.25,29,99.800003,911,706.79999,103.9,12056.557,136.60001,88.5,9871,.96053898,176.0648,.85178047,116.04,95.004807,-.040260699,5.1708522,4.5539269,4.7539349,-1.89712,11.60625,6.8145428,6.5607481,4.6434288,-.16042639,5.326684,-.1956632,4.7551522,4.5158558,-2.3025849,11.60625,6.792345,6.5358219,4.601162
NV,85,.15000001,Nevada,284300000000,39.331093,-116.61515,109781.25,29,109.3,940,729,107.6,12701.992,146.7,97.599998,10666,1.015799,189.16051,.90706319,118.0483,99.126404,.0156758,5.2425961,4.596396,4.7710929,-1.89712,11.60625,6.84588,6.5916739,4.678421,-.097543202,5.1708522,-.040260699,4.7539349,4.5539269,-1.89712,11.60625,6.8145428,6.5607481,4.6434288
NV,86,.15000001,Nevada,284300000000,39.331093,-116.61515,109781.25,29,106.6,967,751.09998,109.6,13280.354,142.60001,99.900002,11537,.97262782,183.58971,.9114964,121.1711,105.2646,-.0277538,5.2127032,4.656477,4.797204,-1.89712,11.60625,6.874198,6.6215391,4.6968369,-.092667602,5.2425961,.0156758,4.7710929,4.596396,-1.89712,11.60625,6.84588,6.5916739,4.678421
NV,87,.15000001,Nevada,284300000000,39.331093,-116.61515,109781.25,29,114,1007,782,113.6,13991.763,147.7,103.9,12700,1.003521,190.19679,.91461271,123.1669,111.7958,.0035149001,5.2480588,4.7166739,4.81354,-1.89712,11.60625,6.914731,6.6618552,4.7326841,-.089254603,5.2127032,-.0277538,4.797204,4.656477,-1.89712,11.60625,6.874198,6.6215391,4.6968369
NV,88,.2,Nevada,284300000000,39.331093,-116.61515,109781.25,29,129.60001,1054,816,118.3,15121,141.89999,113.5,14379,1.09552,183.28751,.95942521,127.8191,121.5469,.091228999,5.2110562,4.8003001,4.850616,-1.6094379,11.60625,6.9603481,6.7044139,4.7732239,-.041421,5.2480588,.0035149001,4.81354,4.7166739,-1.89712,11.60625,6.914731,6.6618552,4.7326841
NV,89,.2,Nevada,284300000000,39.331093,-116.61515,109781.25,29,145.60001,1111,860,124,16295,137.89999,125.6,16181,1.174194,178.1476,1.012903,131.4113,130.4919,.1605816,5.1826119,4.8713112,4.8783321,-1.6094379,11.60625,7.0130162,6.7569318,4.820282,.0128207,5.2110562,.091228999,4.850616,4.8003001,-1.6094379,11.60625,6.9603481,6.7044139,4.7732239
NV,90,.2,Nevada,284300000000,39.331093,-116.61515,109781.25,29,173.7,1174.5,909.20001,130.7,16142,137.3,130.2,18157,1.328998,177.3634,.99617451,123.5042,138.9212,.28442511,5.1782012,4.933907,4.8162751,-1.6094379,11.60625,7.0685978,6.8125648,4.8729048,-.0038329,5.1826119,.1605816,4.8783321,4.8713112,-1.6094379,11.60625,7.0130162,6.7569318,4.820282
NV,91,.34999999,Nevada,284300000000,39.331093,-116.61515,109781.25,29,186.3,1254.6,965.59998,136.2,16382,115.5,144.39999,19170,1.367841,150.0687,1.0602061,120.279,140.7489,.31323391,5.0110931,4.9469781,4.789814,-1.049822,11.60625,7.134572,6.8727498,4.914124,.058462799,5.1782012,.28442511,4.8162751,4.933907,-1.6094379,11.60625,7.0685978,6.8125648,4.8729048
NV,92,.34999999,Nevada,284300000000,39.331093,-116.61515,109781.25,29,193.8,1296.7,993.90002,140.3,17711,110,165.7,20833,1.381326,143.51241,1.181041,126.2366,148.489,.3230437,4.9664221,5.0005112,4.8381581,-1.049822,11.60625,7.1675782,6.9016371,4.9437828,.1663959,5.0110931,.31323391,4.789814,4.9469781,-1.049822,11.60625,7.134572,6.8727498,4.914124
NH,63,.035,New Hampshire,23190000000,43.672691,-71.584312,8952.6504,30,24.200001,646,446.20001,30.6,2320.2444,221.39999,26.700001,1048,.79084969,320.53879,.87254912,75.824982,34.248371,-.23464739,5.7700028,3.533639,4.3284278,-3.352407,9.0997047,6.470799,6.1007671,3.421,-.1363364,,,,,,,,,
NH,64,.035,New Hampshire,23190000000,43.672691,-71.584312,8952.6504,30,24.700001,659,454.89999,31,2487.4187,223.89999,26.799999,1120,.79677421,324.35721,.86451608,80.239311,36.129028,-.22718389,5.781846,3.5870969,4.3850141,-3.352407,9.0997047,6.4907241,6.1200781,3.4339869,-.1455854,5.7700028,-.23464739,4.3284278,3.533639,-3.352407,9.0997047,6.470799,6.1007671,3.421
NH,65,.035,New Hampshire,23190000000,43.672691,-71.584312,8952.6504,30,24.700001,673,465.5,31.5,2632.1536,233.8,27.200001,1206,.784127,338.01801,.86349207,83.560432,38.285709,-.2431843,5.8230991,3.645077,4.42557,-3.352407,9.0997047,6.511745,6.1431122,3.4499879,-.1467706,5.781846,-.22718389,4.3850141,3.5870969,-3.352407,9.0997047,6.4907241,6.1200781,3.4339869
NH,66,.045000002,New Hampshire,23190000000,43.672691,-71.584312,8952.6504,30,25.9,676,468.39999,32.400002,2845.3289,287.60001,29.6,1347,.79938269,415.0675,.91358018,87.818787,41.57407,-.2239155,6.028441,3.7274771,4.475276,-3.1010931,9.0997047,6.5161929,6.149323,3.478158,-.090384103,5.8230991,-.2431843,4.42557,3.645077,-3.352407,9.0997047,6.511745,6.1431122,3.4499879
